Test Name:,"UCT_AST_9AH_B09_VARIED DCHG",
Test Date:,"2024/05/08 11:19:26 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT_AST9AH_VARIED_DISCH",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 7",
Name:,"Channel 7",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="1:30:35.0",1,1,1,1,7,="0:50:25.0",-0.90,12.451,-11.1,-0.75,-9.40,0.0,0.0,DCHG, ,
No,="1:30:36.0",1,1,1,1,7,="0:50:26.0",-0.90,12.452,-11.1,-0.75,-9.40,0.0,0.0,DCHG, ,
No,="1:30:37.0",1,1,1,1,7,="0:50:27.0",-0.90,12.452,-11.1,-0.75,-9.40,0.0,0.0,DCHG, ,
No,="1:30:38.0",1,1,1,1,7,="0:50:28.0",-0.90,12.451,-11.2,-0.75,-9.41,0.0,0.0,DCHG, ,
No,="1:30:39.0",1,1,1,1,7,="0:50:29.0",-0.89,12.451,-11.1,-0.75,-9.41,0.0,0.0,DCHG, ,
No,="1:30:40.0",1,1,1,1,7,="0:50:30.0",-0.90,12.452,-11.1,-0.75,-9.41,0.0,0.0,DCHG, ,
No,="1:30:41.0",1,1,1,1,7,="0:50:31.0",-0.90,12.451,-11.1,-0.75,-9.42,0.0,0.0,DCHG, ,
No,="1:30:42.0",1,1,1,1,7,="0:50:32.0",-0.90,12.451,-11.1,-0.75,-9.42,0.0,0.0,DCHG, ,
No,="1:30:43.0",1,1,1,1,7,="0:50:33.0",-0.89,12.451,-11.1,-0.75,-9.42,0.0,0.0,DCHG, ,
No,="1:30:44.0",1,1,1,1,7,="0:50:34.0",-0.90,12.451,-11.2,-0.75,-9.43,0.0,0.0,DCHG, ,
No,="1:30:45.0",1,1,1,1,7,="0:50:35.0",-0.90,12.451,-11.1,-0.75,-9.43,0.0,0.0,DCHG, ,
No,="1:30:46.0",1,1,1,1,7,="0:50:36.0",-0.90,12.451,-11.1,-0.75,-9.43,0.0,0.0,DCHG, ,
No,="1:30:47.0",1,1,1,1,7,="0:50:37.0",-0.90,12.451,-11.1,-0.75,-9.44,0.0,0.0,DCHG, ,
No,="1:30:48.0",1,1,1,1,7,="0:50:38.0",-0.90,12.451,-11.1,-0.75,-9.44,0.0,0.0,DCHG, ,
No,="1:30:49.0",1,1,1,1,7,="0:50:39.0",-0.90,12.451,-11.1,-0.75,-9.44,0.0,0.0,DCHG, ,
No,="1:30:50.0",1,1,1,1,7,="0:50:40.0",-0.90,12.451,-11.1,-0.75,-9.44,0.0,0.0,DCHG, ,
No,="1:30:51.0",1,1,1,1,7,="0:50:41.0",-0.89,12.451,-11.1,-0.75,-9.45,0.0,0.0,DCHG, ,
No,="1:30:52.0",1,1,1,1,7,="0:50:42.0",-0.89,12.451,-11.1,-0.75,-9.45,0.0,0.0,DCHG, ,
No,="1:30:53.0",1,1,1,1,7,="0:50:43.0",-0.90,12.451,-11.1,-0.76,-9.45,0.0,0.0,DCHG, ,
No,="1:30:54.0",1,1,1,1,7,="0:50:44.0",-0.90,12.452,-11.2,-0.76,-9.46,0.0,0.0,DCHG, ,
No,="1:30:55.0",1,1,1,1,7,="0:50:45.0",-0.90,12.451,-11.2,-0.76,-9.46,0.0,0.0,DCHG, ,
No,="1:30:56.0",1,1,1,1,7,="0:50:46.0",-0.90,12.451,-11.1,-0.76,-9.46,0.0,0.0,DCHG, ,
No,="1:30:57.0",1,1,1,1,7,="0:50:47.0",-0.90,12.451,-11.1,-0.76,-9.47,0.0,0.0,DCHG, ,
No,="1:30:58.0",1,1,1,1,7,="0:50:48.0",-0.90,12.451,-11.2,-0.76,-9.47,0.0,0.0,DCHG, ,
No,="1:30:59.0",1,1,1,1,7,="0:50:49.0",-0.90,12.451,-11.1,-0.76,-9.47,0.0,0.0,DCHG, ,
No,="1:31:00.0",1,1,1,1,7,="0:50:50.0",-0.89,12.451,-11.1,-0.76,-9.48,0.0,0.0,DCHG, ,
No,="1:31:01.0",1,1,1,1,7,="0:50:51.0",-0.90,12.451,-11.1,-0.76,-9.48,0.0,0.0,DCHG, ,
No,="1:31:02.0",1,1,1,1,7,="0:50:52.0",-0.90,12.451,-11.1,-0.76,-9.48,0.0,0.0,DCHG, ,
No,="1:31:03.0",1,1,1,1,7,="0:50:53.0",-0.90,12.451,-11.1,-0.76,-9.48,0.0,0.0,DCHG, ,
No,="1:31:04.0",1,1,1,1,7,="0:50:54.0",-0.90,12.450,-11.1,-0.76,-9.49,0.0,0.0,DCHG, ,
No,="1:31:05.0",1,1,1,1,7,="0:50:55.0",-0.90,12.451,-11.1,-0.76,-9.49,0.0,0.0,DCHG, ,
No,="1:31:06.0",1,1,1,1,7,="0:50:56.0",-0.90,12.451,-11.2,-0.76,-9.49,0.0,0.0,DCHG, ,
No,="1:31:07.0",1,1,1,1,7,="0:50:57.0",-0.90,12.451,-11.2,-0.76,-9.50,0.0,0.0,DCHG, ,
No,="1:31:08.0",1,1,1,1,7,="0:50:58.0",-0.90,12.451,-11.1,-0.76,-9.50,0.0,0.0,DCHG, ,
No,="1:31:09.0",1,1,1,1,7,="0:50:59.0",-0.90,12.451,-11.2,-0.76,-9.50,0.0,0.0,DCHG, ,
No,="1:31:10.0",1,1,1,1,7,="0:51:00.0",-0.90,12.450,-11.1,-0.76,-9.51,0.0,0.0,DCHG, ,
No,="1:31:11.0",1,1,1,1,7,="0:51:01.0",-0.90,12.450,-11.1,-0.76,-9.51,0.0,0.0,DCHG, ,
No,="1:31:12.0",1,1,1,1,7,="0:51:02.0",-0.90,12.450,-11.1,-0.76,-9.51,0.0,0.0,DCHG, ,
No,="1:31:13.0",1,1,1,1,7,="0:51:03.0",-0.90,12.450,-11.1,-0.76,-9.52,0.0,0.0,DCHG, ,
No,="1:31:14.0",1,1,1,1,7,="0:51:04.0",-0.90,12.450,-11.1,-0.76,-9.52,0.0,0.0,DCHG, ,
No,="1:31:15.0",1,1,1,1,7,="0:51:05.0",-0.90,12.450,-11.1,-0.76,-9.52,0.0,0.0,DCHG, ,
No,="1:31:16.0",1,1,1,1,7,="0:51:06.0",-0.90,12.450,-11.1,-0.76,-9.52,0.0,0.0,DCHG, ,
No,="1:31:17.0",1,1,1,1,7,="0:51:07.0",-0.90,12.450,-11.1,-0.76,-9.53,0.0,0.0,DCHG, ,
No,="1:31:18.0",1,1,1,1,7,="0:51:08.0",-0.90,12.450,-11.2,-0.76,-9.53,0.0,0.0,DCHG, ,
No,="1:31:19.0",1,1,1,1,7,="0:51:09.0",-0.90,12.450,-11.2,-0.76,-9.53,0.0,0.0,DCHG, ,
No,="1:31:20.0",1,1,1,1,7,="0:51:10.0",-0.90,12.450,-11.1,-0.76,-9.54,0.0,0.0,DCHG, ,
No,="1:31:21.0",1,1,1,1,7,="0:51:11.0",-0.90,12.450,-11.1,-0.76,-9.54,0.0,0.0,DCHG, ,
No,="1:31:22.0",1,1,1,1,7,="0:51:12.0",-0.90,12.450,-11.1,-0.76,-9.54,0.0,0.0,DCHG, ,
No,="1:31:23.0",1,1,1,1,7,="0:51:13.0",-0.90,12.450,-11.2,-0.76,-9.55,0.0,0.0,DCHG, ,
No,="1:31:24.0",1,1,1,1,7,="0:51:14.0",-0.90,12.450,-11.2,-0.76,-9.55,0.0,0.0,DCHG, ,
No,="1:31:25.0",1,1,1,1,7,="0:51:15.0",-0.89,12.450,-11.1,-0.76,-9.55,0.0,0.0,DCHG, ,
No,="1:31:26.0",1,1,1,1,7,="0:51:16.0",-0.90,12.450,-11.1,-0.76,-9.56,0.0,0.0,DCHG, ,
No,="1:31:27.0",1,1,1,1,7,="0:51:17.0",-0.90,12.450,-11.1,-0.76,-9.56,0.0,0.0,DCHG, ,
No,="1:31:28.0",1,1,1,1,7,="0:51:18.0",-0.90,12.450,-11.2,-0.76,-9.56,0.0,0.0,DCHG, ,
No,="1:31:29.0",1,1,1,1,7,="0:51:19.0",-0.90,12.450,-11.2,-0.76,-9.57,0.0,0.0,DCHG, ,
No,="1:31:30.0",1,1,1,1,7,="0:51:20.0",-0.90,12.450,-11.2,-0.76,-9.57,0.0,0.0,DCHG, ,
No,="1:31:31.0",1,1,1,1,7,="0:51:21.0",-0.90,12.450,-11.1,-0.76,-9.57,0.0,0.0,DCHG, ,
No,="1:31:32.0",1,1,1,1,7,="0:51:22.0",-0.89,12.450,-11.1,-0.76,-9.57,0.0,0.0,DCHG, ,
No,="1:31:33.0",1,1,1,1,7,="0:51:23.0",-0.90,12.450,-11.1,-0.77,-9.58,0.0,0.0,DCHG, ,
No,="1:31:34.0",1,1,1,1,7,="0:51:24.0",-0.90,12.450,-11.1,-0.77,-9.58,0.0,0.0,DCHG, ,
No,="1:31:35.0",1,1,1,1,7,="0:51:25.0",-0.90,12.450,-11.1,-0.77,-9.58,0.0,0.0,DCHG, ,
No,="1:31:36.0",1,1,1,1,7,="0:51:26.0",-0.90,12.449,-11.2,-0.77,-9.59,0.0,0.0,DCHG, ,
No,="1:31:37.0",1,1,1,1,7,="0:51:27.0",-0.90,12.449,-11.2,-0.77,-9.59,0.0,0.0,DCHG, ,
No,="1:31:38.0",1,1,1,1,7,="0:51:28.0",-0.90,12.449,-11.1,-0.77,-9.59,0.0,0.0,DCHG, ,
No,="1:31:39.0",1,1,1,1,7,="0:51:29.0",-0.89,12.449,-11.1,-0.77,-9.60,0.0,0.0,DCHG, ,
No,="1:31:40.0",1,1,1,1,7,="0:51:30.0",-0.90,12.449,-11.1,-0.77,-9.60,0.0,0.0,DCHG, ,
No,="1:31:41.0",1,1,1,1,7,="0:51:31.0",-0.90,12.449,-11.1,-0.77,-9.60,0.0,0.0,DCHG, ,
No,="1:31:42.0",1,1,1,1,7,="0:51:32.0",-0.90,12.449,-11.1,-0.77,-9.61,0.0,0.0,DCHG, ,
No,="1:31:43.0",1,1,1,1,7,="0:51:33.0",-0.90,12.449,-11.1,-0.77,-9.61,0.0,0.0,DCHG, ,
No,="1:31:44.0",1,1,1,1,7,="0:51:34.0",-0.90,12.449,-11.1,-0.77,-9.61,0.0,0.0,DCHG, ,
No,="1:31:45.0",1,1,1,1,7,="0:51:35.0",-0.90,12.449,-11.1,-0.77,-9.61,0.0,0.0,DCHG, ,
No,="1:31:46.0",1,1,1,1,7,="0:51:36.0",-0.90,12.449,-11.1,-0.77,-9.62,0.0,0.0,DCHG, ,
No,="1:31:47.0",1,1,1,1,7,="0:51:37.0",-0.90,12.449,-11.1,-0.77,-9.62,0.0,0.0,DCHG, ,
No,="1:31:48.0",1,1,1,1,7,="0:51:38.0",-0.90,12.449,-11.2,-0.77,-9.62,0.0,0.0,DCHG, ,
No,="1:31:49.0",1,1,1,1,7,="0:51:39.0",-0.90,12.449,-11.1,-0.77,-9.63,0.0,0.0,DCHG, ,
No,="1:31:50.0",1,1,1,1,7,="0:51:40.0",-0.90,12.449,-11.1,-0.77,-9.63,0.0,0.0,DCHG, ,
No,="1:31:51.0",1,1,1,1,7,="0:51:41.0",-0.90,12.449,-11.2,-0.77,-9.63,0.0,0.0,DCHG, ,
No,="1:31:52.0",1,1,1,1,7,="0:51:42.0",-0.90,12.449,-11.1,-0.77,-9.64,0.0,0.0,DCHG, ,
No,="1:31:53.0",1,1,1,1,7,="0:51:43.0",-0.90,12.449,-11.1,-0.77,-9.64,0.0,0.0,DCHG, ,
No,="1:31:54.0",1,1,1,1,7,="0:51:44.0",-0.90,12.449,-11.1,-0.77,-9.64,0.0,0.0,DCHG, ,
No,="1:31:55.0",1,1,1,1,7,="0:51:45.0",-0.90,12.448,-11.2,-0.77,-9.65,0.0,0.0,DCHG, ,
No,="1:31:56.0",1,1,1,1,7,="0:51:46.0",-0.90,12.449,-11.2,-0.77,-9.65,0.0,0.0,DCHG, ,
No,="1:31:57.0",1,1,1,1,7,="0:51:47.0",-0.90,12.448,-11.1,-0.77,-9.65,0.0,0.0,DCHG, ,
No,="1:31:58.0",1,1,1,1,7,="0:51:48.0",-0.90,12.449,-11.1,-0.77,-9.65,0.0,0.0,DCHG, ,
No,="1:31:59.0",1,1,1,1,7,="0:51:49.0",-0.90,12.449,-11.1,-0.77,-9.66,0.0,0.0,DCHG, ,
No,="1:32:00.0",1,1,1,1,7,="0:51:50.0",-0.90,12.448,-11.1,-0.77,-9.66,0.0,0.0,DCHG, ,
No,="1:32:01.0",1,1,1,1,7,="0:51:51.0",-0.90,12.449,-11.2,-0.77,-9.66,0.0,0.0,DCHG, ,
No,="1:32:02.0",1,1,1,1,7,="0:51:52.0",-0.90,12.448,-11.1,-0.77,-9.67,0.0,0.0,DCHG, ,
No,="1:32:03.0",1,1,1,1,7,="0:51:53.0",-0.89,12.448,-11.1,-0.77,-9.67,0.0,0.0,DCHG, ,
No,="1:32:04.0",1,1,1,1,7,="0:51:54.0",-0.90,12.448,-11.1,-0.77,-9.67,0.0,0.0,DCHG, ,
No,="1:32:05.0",1,1,1,1,7,="0:51:55.0",-0.90,12.449,-11.1,-0.77,-9.68,0.0,0.0,DCHG, ,
No,="1:32:06.0",1,1,1,1,7,="0:51:56.0",-0.90,12.448,-11.1,-0.77,-9.68,0.0,0.0,DCHG, ,
No,="1:32:07.0",1,1,1,1,7,="0:51:57.0",-0.90,12.448,-11.1,-0.77,-9.68,0.0,0.0,DCHG, ,
No,="1:32:08.0",1,1,1,1,7,="0:51:58.0",-0.90,12.448,-11.1,-0.77,-9.69,0.0,0.0,DCHG, ,
No,="1:32:09.0",1,1,1,1,7,="0:51:59.0",-0.90,12.448,-11.1,-0.77,-9.69,0.0,0.0,DCHG, ,
No,="1:32:10.0",1,1,1,1,7,="0:52:00.0",-0.90,12.448,-11.1,-0.77,-9.69,0.0,0.0,DCHG, ,
No,="1:32:11.0",1,1,1,1,7,="0:52:01.0",-0.90,12.448,-11.1,-0.77,-9.69,0.0,0.0,DCHG, ,
No,="1:32:12.0",1,1,1,1,7,="0:52:02.0",-0.90,12.448,-11.2,-0.77,-9.70,0.0,0.0,DCHG, ,
No,="1:32:13.0",1,1,1,1,7,="0:52:03.0",-0.90,12.448,-11.1,-0.78,-9.70,0.0,0.0,DCHG, ,
No,="1:32:14.0",1,1,1,1,7,="0:52:04.0",-0.90,12.447,-11.2,-0.78,-9.70,0.0,0.0,DCHG, ,
No,="1:32:15.0",1,1,1,1,7,="0:52:05.0",-0.90,12.447,-11.1,-0.78,-9.71,0.0,0.0,DCHG, ,
No,="1:32:16.0",1,1,1,1,7,="0:52:06.0",-0.90,12.447,-11.1,-0.78,-9.71,0.0,0.0,DCHG, ,
No,="1:32:17.0",1,1,1,1,7,="0:52:07.0",-0.90,12.447,-11.2,-0.78,-9.71,0.0,0.0,DCHG, ,
No,="1:32:18.0",1,1,1,1,7,="0:52:08.0",-0.90,12.447,-11.1,-0.78,-9.72,0.0,0.0,DCHG, ,
No,="1:32:19.0",1,1,1,1,7,="0:52:09.0",-0.90,12.447,-11.1,-0.78,-9.72,0.0,0.0,DCHG, ,
No,="1:32:20.0",1,1,1,1,7,="0:52:10.0",-0.90,12.447,-11.1,-0.78,-9.72,0.0,0.0,DCHG, ,
No,="1:32:21.0",1,1,1,1,7,="0:52:11.0",-0.90,12.447,-11.2,-0.78,-9.73,0.0,0.0,DCHG, ,
No,="1:32:22.0",1,1,1,1,7,="0:52:12.0",-0.90,12.447,-11.1,-0.78,-9.73,0.0,0.0,DCHG, ,
No,="1:32:23.0",1,1,1,1,7,="0:52:13.0",-0.90,12.447,-11.1,-0.78,-9.73,0.0,0.0,DCHG, ,
No,="1:32:24.0",1,1,1,1,7,="0:52:14.0",-0.90,12.447,-11.1,-0.78,-9.74,0.0,0.0,DCHG, ,
No,="1:32:25.0",1,1,1,1,7,="0:52:15.0",-0.90,12.447,-11.1,-0.78,-9.74,0.0,0.0,DCHG, ,
No,="1:32:26.0",1,1,1,1,7,="0:52:16.0",-0.90,12.447,-11.2,-0.78,-9.74,0.0,0.0,DCHG, ,
No,="1:32:27.0",1,1,1,1,7,="0:52:17.0",-0.90,12.447,-11.2,-0.78,-9.74,0.0,0.0,DCHG, ,
No,="1:32:28.0",1,1,1,1,7,="0:52:18.0",-0.90,12.447,-11.2,-0.78,-9.75,0.0,0.0,DCHG, ,
No,="1:32:29.0",1,1,1,1,7,="0:52:19.0",-0.90,12.447,-11.1,-0.78,-9.75,0.0,0.0,DCHG, ,
No,="1:32:30.0",1,1,1,1,7,="0:52:20.0",-0.90,12.447,-11.2,-0.78,-9.75,0.0,0.0,DCHG, ,
No,="1:32:31.0",1,1,1,1,7,="0:52:21.0",-0.90,12.447,-11.2,-0.78,-9.76,0.0,0.0,DCHG, ,
No,="1:32:32.0",1,1,1,1,7,="0:52:22.0",-0.90,12.447,-11.1,-0.78,-9.76,0.0,0.0,DCHG, ,
No,="1:32:33.0",1,1,1,1,7,="0:52:23.0",-0.90,12.447,-11.2,-0.78,-9.76,0.0,0.0,DCHG, ,
No,="1:32:34.0",1,1,1,1,7,="0:52:24.0",-0.90,12.447,-11.1,-0.78,-9.77,0.0,0.0,DCHG, ,
No,="1:32:35.0",1,1,1,1,7,="0:52:25.0",-0.90,12.447,-11.1,-0.78,-9.77,0.0,0.0,DCHG, ,
No,="1:32:36.0",1,1,1,1,7,="0:52:26.0",-0.90,12.446,-11.2,-0.78,-9.77,0.0,0.0,DCHG, ,
No,="1:32:37.0",1,1,1,1,7,="0:52:27.0",-0.90,12.446,-11.1,-0.78,-9.78,0.0,0.0,DCHG, ,
No,="1:32:38.0",1,1,1,1,7,="0:52:28.0",-0.90,12.446,-11.2,-0.78,-9.78,0.0,0.0,DCHG, ,
No,="1:32:39.0",1,1,1,1,7,="0:52:29.0",-0.90,12.446,-11.2,-0.78,-9.78,0.0,0.0,DCHG, ,
No,="1:32:40.0",1,1,1,1,7,="0:52:30.0",-0.89,12.447,-11.1,-0.78,-9.78,0.0,0.0,DCHG, ,
No,="1:32:41.0",1,1,1,1,7,="0:52:31.0",-0.90,12.446,-11.1,-0.78,-9.79,0.0,0.0,DCHG, ,
No,="1:32:42.0",1,1,1,1,7,="0:52:32.0",-0.90,12.446,-11.2,-0.78,-9.79,0.0,0.0,DCHG, ,
No,="1:32:43.0",1,1,1,1,7,="0:52:33.0",-0.90,12.446,-11.1,-0.78,-9.79,0.0,0.0,DCHG, ,
No,="1:32:44.0",1,1,1,1,7,="0:52:34.0",-0.90,12.446,-11.1,-0.78,-9.80,0.0,0.0,DCHG, ,
No,="1:32:45.0",1,1,1,1,7,="0:52:35.0",-0.90,12.446,-11.2,-0.78,-9.80,0.0,0.0,DCHG, ,
No,="1:32:46.0",1,1,1,1,7,="0:52:36.0",-0.90,12.446,-11.2,-0.78,-9.80,0.0,0.0,DCHG, ,
No,="1:32:47.0",1,1,1,1,7,="0:52:37.0",-0.90,12.446,-11.1,-0.78,-9.81,0.0,0.0,DCHG, ,
No,="1:32:48.0",1,1,1,1,7,="0:52:38.0",-0.90,12.446,-11.1,-0.78,-9.81,0.0,0.0,DCHG, ,
No,="1:32:49.0",1,1,1,1,7,="0:52:39.0",-0.90,12.446,-11.1,-0.78,-9.81,0.0,0.0,DCHG, ,
No,="1:32:50.0",1,1,1,1,7,="0:52:40.0",-0.90,12.446,-11.1,-0.78,-9.82,0.0,0.0,DCHG, ,
No,="1:32:51.0",1,1,1,1,7,="0:52:41.0",-0.90,12.446,-11.2,-0.78,-9.82,0.0,0.0,DCHG, ,
No,="1:32:52.0",1,1,1,1,7,="0:52:42.0",-0.90,12.446,-11.1,-0.78,-9.82,0.0,0.0,DCHG, ,
No,="1:32:53.0",1,1,1,1,7,="0:52:43.0",-0.90,12.446,-11.2,-0.79,-9.82,0.0,0.0,DCHG, ,
No,="1:32:54.0",1,1,1,1,7,="0:52:44.0",-0.90,12.446,-11.1,-0.79,-9.83,0.0,0.0,DCHG, ,
No,="1:32:55.0",1,1,1,1,7,="0:52:45.0",-0.90,12.446,-11.2,-0.79,-9.83,0.0,0.0,DCHG, ,
No,="1:32:56.0",1,1,1,1,7,="0:52:46.0",-0.90,12.446,-11.2,-0.79,-9.83,0.0,0.0,DCHG, ,
No,="1:32:57.0",1,1,1,1,7,="0:52:47.0",-0.90,12.446,-11.1,-0.79,-9.84,0.0,0.0,DCHG, ,
No,="1:32:58.0",1,1,1,1,7,="0:52:48.0",-0.90,12.446,-11.1,-0.79,-9.84,0.0,0.0,DCHG, ,
No,="1:32:59.0",1,1,1,1,7,="0:52:49.0",-0.90,12.446,-11.1,-0.79,-9.84,0.0,0.0,DCHG, ,
No,="1:33:00.0",1,1,1,1,7,="0:52:50.0",-0.90,12.446,-11.1,-0.79,-9.85,0.0,0.0,DCHG, ,
No,="1:33:01.0",1,1,1,1,7,="0:52:51.0",-0.90,12.445,-11.1,-0.79,-9.85,0.0,0.0,DCHG, ,
No,="1:33:02.0",1,1,1,1,7,="0:52:52.0",-0.90,12.445,-11.1,-0.79,-9.85,0.0,0.0,DCHG, ,
No,="1:33:03.0",1,1,1,1,7,="0:52:53.0",-0.90,12.445,-11.1,-0.79,-9.86,0.0,0.0,DCHG, ,
No,="1:33:04.0",1,1,1,1,7,="0:52:54.0",-0.90,12.445,-11.1,-0.79,-9.86,0.0,0.0,DCHG, ,
No,="1:33:05.0",1,1,1,1,7,="0:52:55.0",-0.90,12.445,-11.1,-0.79,-9.86,0.0,0.0,DCHG, ,
No,="1:33:06.0",1,1,1,1,7,="0:52:56.0",-0.90,12.445,-11.1,-0.79,-9.86,0.0,0.0,DCHG, ,
No,="1:33:07.0",1,1,1,1,7,="0:52:57.0",-0.90,12.445,-11.1,-0.79,-9.87,0.0,0.0,DCHG, ,
No,="1:33:08.0",1,1,1,1,7,="0:52:58.0",-0.90,12.445,-11.1,-0.79,-9.87,0.0,0.0,DCHG, ,
No,="1:33:09.0",1,1,1,1,7,="0:52:59.0",-0.90,12.445,-11.1,-0.79,-9.87,0.0,0.0,DCHG, ,
No,="1:33:10.0",1,1,1,1,7,="0:53:00.0",-0.90,12.445,-11.1,-0.79,-9.88,0.0,0.0,DCHG, ,
No,="1:33:11.0",1,1,1,1,7,="0:53:01.0",-0.90,12.445,-11.1,-0.79,-9.88,0.0,0.0,DCHG, ,
No,="1:33:12.0",1,1,1,1,7,="0:53:02.0",-0.90,12.445,-11.1,-0.79,-9.88,0.0,0.0,DCHG, ,
No,="1:33:13.0",1,1,1,1,7,="0:53:03.0",-0.90,12.445,-11.1,-0.79,-9.89,0.0,0.0,DCHG, ,
No,="1:33:14.0",1,1,1,1,7,="0:53:04.0",-0.90,12.445,-11.1,-0.79,-9.89,0.0,0.0,DCHG, ,
No,="1:33:15.0",1,1,1,1,7,="0:53:05.0",-0.90,12.445,-11.1,-0.79,-9.89,0.0,0.0,DCHG, ,
No,="1:33:16.0",1,1,1,1,7,="0:53:06.0",-0.90,12.445,-11.1,-0.79,-9.90,0.0,0.0,DCHG, ,
No,="1:33:17.0",1,1,1,1,7,="0:53:07.0",-0.90,12.445,-11.1,-0.79,-9.90,0.0,0.0,DCHG, ,
No,="1:33:18.0",1,1,1,1,7,="0:53:08.0",-0.90,12.445,-11.1,-0.79,-9.90,0.0,0.0,DCHG, ,
No,="1:33:19.0",1,1,1,1,7,="0:53:09.0",-0.90,12.445,-11.1,-0.79,-9.91,0.0,0.0,DCHG, ,
No,="1:33:20.0",1,1,1,1,7,="0:53:10.0",-0.90,12.445,-11.1,-0.79,-9.91,0.0,0.0,DCHG, ,
No,="1:33:21.0",1,1,1,1,7,="0:53:11.0",-0.90,12.445,-11.1,-0.79,-9.91,0.0,0.0,DCHG, ,
No,="1:33:22.0",1,1,1,1,7,="0:53:12.0",-0.90,12.445,-11.1,-0.79,-9.91,0.0,0.0,DCHG, ,
No,="1:33:23.0",1,1,1,1,7,="0:53:13.0",-0.90,12.444,-11.1,-0.79,-9.92,0.0,0.0,DCHG, ,
No,="1:33:24.0",1,1,1,1,7,="0:53:14.0",-0.90,12.445,-11.1,-0.79,-9.92,0.0,0.0,DCHG, ,
No,="1:33:25.0",1,1,1,1,7,="0:53:15.0",-0.90,12.445,-11.2,-0.79,-9.92,0.0,0.0,DCHG, ,
No,="1:33:26.0",1,1,1,1,7,="0:53:16.0",-0.90,12.444,-11.1,-0.79,-9.93,0.0,0.0,DCHG, ,
No,="1:33:27.0",1,1,1,1,7,="0:53:17.0",-0.90,12.445,-11.1,-0.79,-9.93,0.0,0.0,DCHG, ,
No,="1:33:28.0",1,1,1,1,7,="0:53:18.0",-0.90,12.444,-11.1,-0.79,-9.93,0.0,0.0,DCHG, ,
No,="1:33:29.0",1,1,1,1,7,="0:53:19.0",-0.90,12.445,-11.1,-0.79,-9.94,0.0,0.0,DCHG, ,
No,="1:33:30.0",1,1,1,1,7,="0:53:20.0",-0.90,12.444,-11.1,-0.79,-9.94,0.0,0.0,DCHG, ,
No,="1:33:31.0",1,1,1,1,7,="0:53:21.0",-0.90,12.444,-11.1,-0.79,-9.94,0.0,0.0,DCHG, ,
No,="1:33:32.0",1,1,1,1,7,="0:53:22.0",-0.90,12.444,-11.1,-0.79,-9.95,0.0,0.0,DCHG, ,
No,="1:33:33.0",1,1,1,1,7,="0:53:23.0",-0.90,12.444,-11.1,-0.80,-9.95,0.0,0.0,DCHG, ,
No,="1:33:34.0",1,1,1,1,7,="0:53:24.0",-0.90,12.444,-11.1,-0.80,-9.95,0.0,0.0,DCHG, ,
No,="1:33:35.0",1,1,1,1,7,="0:53:25.0",-0.90,12.444,-11.1,-0.80,-9.95,0.0,0.0,DCHG, ,
No,="1:33:36.0",1,1,1,1,7,="0:53:26.0",-0.90,12.444,-11.1,-0.80,-9.96,0.0,0.0,DCHG, ,
No,="1:33:37.0",1,1,1,1,7,="0:53:27.0",-0.90,12.444,-11.1,-0.80,-9.96,0.0,0.0,DCHG, ,
No,="1:33:38.0",1,1,1,1,7,="0:53:28.0",-0.90,12.444,-11.1,-0.80,-9.96,0.0,0.0,DCHG, ,
No,="1:33:39.0",1,1,1,1,7,="0:53:29.0",-0.90,12.443,-11.1,-0.80,-9.97,0.0,0.0,DCHG, ,
No,="1:33:40.0",1,1,1,1,7,="0:53:30.0",-0.89,12.444,-11.1,-0.80,-9.97,0.0,0.0,DCHG, ,
No,="1:33:41.0",1,1,1,1,7,="0:53:31.0",-0.90,12.444,-11.1,-0.80,-9.97,0.0,0.0,DCHG, ,
No,="1:33:42.0",1,1,1,1,7,="0:53:32.0",-0.90,12.444,-11.1,-0.80,-9.98,0.0,0.0,DCHG, ,
No,="1:33:43.0",1,1,1,1,7,="0:53:33.0",-0.90,12.444,-11.1,-0.80,-9.98,0.0,0.0,DCHG, ,
No,="1:33:44.0",1,1,1,1,7,="0:53:34.0",-0.90,12.443,-11.1,-0.80,-9.98,0.0,0.0,DCHG, ,
No,="1:33:45.0",1,1,1,1,7,="0:53:35.0",-0.90,12.443,-11.1,-0.80,-9.99,0.0,0.0,DCHG, ,
No,="1:33:46.0",1,1,1,1,7,="0:53:36.0",-0.90,12.443,-11.1,-0.80,-9.99,0.0,0.0,DCHG, ,
No,="1:33:47.0",1,1,1,1,7,="0:53:37.0",-0.90,12.443,-11.1,-0.80,-9.99,0.0,0.0,DCHG, ,
No,="1:33:48.0",1,1,1,1,7,="0:53:38.0",-0.90,12.443,-11.1,-0.80,-9.99,0.0,0.0,DCHG, ,
