Test Name:,"UCT_AST_9AH_B02_VARIED DCHG",
Test Date:,"2024/05/08 11:29:13 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT_AST9AH_VARIED_DISCH",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 12",
Name:,"Channel 12",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="0:19:23.5",1,1,1,1,4,="0:14:18.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:24.5",1,1,1,1,4,="0:14:19.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:25.5",1,1,1,1,4,="0:14:20.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:26.5",1,1,1,1,4,="0:14:21.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:27.5",1,1,1,1,4,="0:14:22.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:28.5",1,1,1,1,4,="0:14:23.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:29.5",1,1,1,1,4,="0:14:24.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:30.5",1,1,1,1,4,="0:14:25.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:31.5",1,1,1,1,4,="0:14:26.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:32.5",1,1,1,1,4,="0:14:27.0",0.08,13.699,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:33.5",1,1,1,1,4,="0:14:28.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:34.5",1,1,1,1,4,="0:14:29.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:35.5",1,1,1,1,4,="0:14:30.0",0.09,13.701,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:36.5",1,1,1,1,4,="0:14:31.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:37.5",1,1,1,1,4,="0:14:32.0",0.09,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:38.5",1,1,1,1,4,="0:14:33.0",0.09,13.699,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:39.5",1,1,1,1,4,="0:14:34.0",0.09,13.701,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:40.5",1,1,1,1,4,="0:14:35.0",0.10,13.699,1.3,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:41.5",1,1,1,1,4,="0:14:36.0",0.09,13.701,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:42.5",1,1,1,1,4,="0:14:37.0",0.08,13.699,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:43.5",1,1,1,1,4,="0:14:38.0",0.08,13.699,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:44.5",1,1,1,1,4,="0:14:39.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:45.5",1,1,1,1,4,="0:14:40.0",0.08,13.699,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:46.5",1,1,1,1,4,="0:14:41.0",0.10,13.700,1.3,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:47.5",1,1,1,1,4,="0:14:42.0",0.09,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:48.5",1,1,1,1,4,="0:14:43.0",0.09,13.701,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:49.5",1,1,1,1,4,="0:14:44.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:50.5",1,1,1,1,4,="0:14:45.0",0.08,13.700,1.0,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:51.5",1,1,1,1,4,="0:14:46.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:52.5",1,1,1,1,4,="0:14:47.0",0.09,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:53.5",1,1,1,1,4,="0:14:48.0",0.08,13.700,1.1,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:54.5",1,1,1,1,4,="0:14:49.0",0.09,13.700,1.2,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:19:55.5",1,1,1,1,4,="0:14:50.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:19:56.5",1,1,1,1,4,="0:14:51.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:19:57.5",1,1,1,1,4,="0:14:52.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:19:58.5",1,1,1,1,4,="0:14:53.0",0.09,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:19:59.5",1,1,1,1,4,="0:14:54.0",0.09,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:00.5",1,1,1,1,4,="0:14:55.0",0.09,13.701,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:01.5",1,1,1,1,4,="0:14:56.0",0.09,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:02.5",1,1,1,1,4,="0:14:57.0",0.08,13.700,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:03.5",1,1,1,1,4,="0:14:58.0",0.08,13.699,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:04.5",1,1,1,1,4,="0:14:59.0",0.09,13.699,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:05.5",1,1,1,1,4,="0:15:00.0",0.08,13.699,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:06.5",1,1,1,1,4,="0:15:01.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:07.5",1,1,1,1,4,="0:15:02.0",0.08,13.700,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:08.5",1,1,1,1,4,="0:15:03.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:09.5",1,1,1,1,4,="0:15:04.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:10.5",1,1,1,1,4,="0:15:05.0",0.09,13.699,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:11.5",1,1,1,1,4,="0:15:06.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:12.5",1,1,1,1,4,="0:15:07.0",0.08,13.699,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:13.5",1,1,1,1,4,="0:15:08.0",0.09,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:14.5",1,1,1,1,4,="0:15:09.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:15.5",1,1,1,1,4,="0:15:10.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:16.5",1,1,1,1,4,="0:15:11.0",0.08,13.699,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:17.5",1,1,1,1,4,="0:15:12.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:18.5",1,1,1,1,4,="0:15:13.0",0.09,13.699,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:19.5",1,1,1,1,4,="0:15:14.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:20.5",1,1,1,1,4,="0:15:15.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:21.5",1,1,1,1,4,="0:15:16.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:22.5",1,1,1,1,4,="0:15:17.0",0.08,13.699,1.0,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:23.5",1,1,1,1,4,="0:15:18.0",0.09,13.699,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:24.5",1,1,1,1,4,="0:15:19.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:25.5",1,1,1,1,4,="0:15:20.0",0.09,13.700,1.2,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:26.5",1,1,1,1,4,="0:15:21.0",0.08,13.700,1.1,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:20:27.5",1,1,1,1,4,="0:15:22.0",0.09,13.699,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:28.5",1,1,1,1,4,="0:15:23.0",0.08,13.700,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:29.5",1,1,1,1,4,="0:15:24.0",0.09,13.700,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:30.5",1,1,1,1,4,="0:15:25.0",0.08,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:31.5",1,1,1,1,4,="0:15:26.0",0.09,13.699,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:32.5",1,1,1,1,4,="0:15:27.0",0.09,13.700,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:33.5",1,1,1,1,4,="0:15:28.0",0.09,13.701,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:34.5",1,1,1,1,4,="0:15:29.0",0.09,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:35.5",1,1,1,1,4,="0:15:30.0",0.08,13.701,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:36.5",1,1,1,1,4,="0:15:31.0",0.08,13.699,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:37.5",1,1,1,1,4,="0:15:32.0",0.09,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:38.5",1,1,1,1,4,="0:15:33.0",0.08,13.699,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:39.5",1,1,1,1,4,="0:15:34.0",0.09,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:40.5",1,1,1,1,4,="0:15:35.0",0.08,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:41.5",1,1,1,1,4,="0:15:36.0",0.09,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:42.5",1,1,1,1,4,="0:15:37.0",0.08,13.699,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:43.5",1,1,1,1,4,="0:15:38.0",0.09,13.699,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:44.5",1,1,1,1,4,="0:15:39.0",0.08,13.699,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:45.5",1,1,1,1,4,="0:15:40.0",0.08,13.700,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:46.5",1,1,1,1,4,="0:15:41.0",0.08,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:47.5",1,1,1,1,4,="0:15:42.0",0.09,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:48.5",1,1,1,1,4,="0:15:43.0",0.08,13.700,1.1,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:49.5",1,1,1,1,4,="0:15:44.0",0.09,13.700,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:50.5",1,1,1,1,4,="0:15:45.0",0.08,13.700,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:51.5",1,1,1,1,4,="0:15:46.0",0.09,13.700,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:52.5",1,1,1,1,4,="0:15:47.0",0.08,13.700,1.0,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:53.5",1,1,1,1,4,="0:15:48.0",0.09,13.700,1.2,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:20:54.5",1,1,1,1,4,="0:15:49.0",0.08,13.700,1.0,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:20:55.5",1,1,1,1,4,="0:15:50.0",0.09,13.700,1.1,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:20:56.5",1,1,1,1,4,="0:15:51.0",0.09,13.699,1.2,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:20:57.5",1,1,1,1,4,="0:15:52.0",0.09,13.700,1.1,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:20:58.5",1,1,1,1,4,="0:15:53.0",0.08,13.700,1.0,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:20:59.5",1,1,1,1,4,="0:15:54.0",0.08,13.699,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:00.5",1,1,1,1,4,="0:15:55.0",0.09,13.701,1.2,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:01.5",1,1,1,1,4,="0:15:56.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:02.5",1,1,1,1,4,="0:15:57.0",0.08,13.701,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:03.5",1,1,1,1,4,="0:15:58.0",0.08,13.701,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:04.5",1,1,1,1,4,="0:15:59.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:05.5",1,1,1,1,4,="0:16:00.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:06.5",1,1,1,1,4,="0:16:01.0",0.09,13.701,1.2,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:07.5",1,1,1,1,4,="0:16:02.0",0.08,13.699,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:08.5",1,1,1,1,4,="0:16:03.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:09.5",1,1,1,1,4,="0:16:04.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:10.5",1,1,1,1,4,="0:16:05.0",0.08,13.699,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:11.5",1,1,1,1,4,="0:16:06.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:12.5",1,1,1,1,4,="0:16:07.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:13.5",1,1,1,1,4,="0:16:08.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:14.5",1,1,1,1,4,="0:16:09.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:15.5",1,1,1,1,4,="0:16:10.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:16.5",1,1,1,1,4,="0:16:11.0",0.08,13.699,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:17.5",1,1,1,1,4,="0:16:12.0",0.09,13.700,1.2,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:18.5",1,1,1,1,4,="0:16:13.0",0.09,13.699,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:19.5",1,1,1,1,4,="0:16:14.0",0.09,13.700,1.2,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:20.5",1,1,1,1,4,="0:16:15.0",0.08,13.699,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:21.5",1,1,1,1,4,="0:16:16.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:22.5",1,1,1,1,4,="0:16:17.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:23.5",1,1,1,1,4,="0:16:18.0",0.09,13.699,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:24.5",1,1,1,1,4,="0:16:19.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:25.5",1,1,1,1,4,="0:16:20.0",0.09,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:26.5",1,1,1,1,4,="0:16:21.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:27.5",1,1,1,1,4,="0:16:22.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:28.5",1,1,1,1,4,="0:16:23.0",0.08,13.700,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:29.5",1,1,1,1,4,="0:16:24.0",0.09,13.699,1.2,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:30.5",1,1,1,1,4,="0:16:25.0",0.08,13.701,1.0,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:31.5",1,1,1,1,4,="0:16:26.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:32.5",1,1,1,1,4,="0:16:27.0",0.08,13.700,1.1,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:21:33.5",1,1,1,1,4,="0:16:28.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:34.5",1,1,1,1,4,="0:16:29.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:35.5",1,1,1,1,4,="0:16:30.0",0.09,13.699,1.2,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:36.5",1,1,1,1,4,="0:16:31.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:37.5",1,1,1,1,4,="0:16:32.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:38.5",1,1,1,1,4,="0:16:33.0",0.09,13.700,1.2,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:39.5",1,1,1,1,4,="0:16:34.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:40.5",1,1,1,1,4,="0:16:35.0",0.08,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:41.5",1,1,1,1,4,="0:16:36.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:42.5",1,1,1,1,4,="0:16:37.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:43.5",1,1,1,1,4,="0:16:38.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:44.5",1,1,1,1,4,="0:16:39.0",0.08,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:45.5",1,1,1,1,4,="0:16:40.0",0.08,13.701,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:46.5",1,1,1,1,4,="0:16:41.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:47.5",1,1,1,1,4,="0:16:42.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:48.5",1,1,1,1,4,="0:16:43.0",0.08,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:49.5",1,1,1,1,4,="0:16:44.0",0.09,13.700,1.2,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:50.5",1,1,1,1,4,="0:16:45.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:51.5",1,1,1,1,4,="0:16:46.0",0.08,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:52.5",1,1,1,1,4,="0:16:47.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:53.5",1,1,1,1,4,="0:16:48.0",0.09,13.699,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:54.5",1,1,1,1,4,="0:16:49.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:55.5",1,1,1,1,4,="0:16:50.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:56.5",1,1,1,1,4,="0:16:51.0",0.08,13.699,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:57.5",1,1,1,1,4,="0:16:52.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:58.5",1,1,1,1,4,="0:16:53.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:21:59.5",1,1,1,1,4,="0:16:54.0",0.08,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:00.5",1,1,1,1,4,="0:16:55.0",0.08,13.700,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:01.5",1,1,1,1,4,="0:16:56.0",0.08,13.699,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:02.5",1,1,1,1,4,="0:16:57.0",0.08,13.701,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:03.5",1,1,1,1,4,="0:16:58.0",0.08,13.699,1.0,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:04.5",1,1,1,1,4,="0:16:59.0",0.09,13.700,1.1,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:05.5",1,1,1,1,4,="0:17:00.0",0.09,13.700,1.2,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:22:06.5",1,1,1,1,4,="0:17:01.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:07.5",1,1,1,1,4,="0:17:02.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:08.5",1,1,1,1,4,="0:17:03.0",0.09,13.701,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:09.5",1,1,1,1,4,="0:17:04.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:10.5",1,1,1,1,4,="0:17:05.0",0.09,13.700,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:11.5",1,1,1,1,4,="0:17:06.0",0.08,13.699,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:12.5",1,1,1,1,4,="0:17:07.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:13.5",1,1,1,1,4,="0:17:08.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:14.5",1,1,1,1,4,="0:17:09.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:15.5",1,1,1,1,4,="0:17:10.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:16.5",1,1,1,1,4,="0:17:11.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:17.5",1,1,1,1,4,="0:17:12.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:18.5",1,1,1,1,4,="0:17:13.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:19.5",1,1,1,1,4,="0:17:14.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:20.5",1,1,1,1,4,="0:17:15.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:21.5",1,1,1,1,4,="0:17:16.0",0.09,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:22.5",1,1,1,1,4,="0:17:17.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:23.5",1,1,1,1,4,="0:17:18.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:24.5",1,1,1,1,4,="0:17:19.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:25.5",1,1,1,1,4,="0:17:20.0",0.09,13.700,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:26.5",1,1,1,1,4,="0:17:21.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:27.5",1,1,1,1,4,="0:17:22.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:28.5",1,1,1,1,4,="0:17:23.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:29.5",1,1,1,1,4,="0:17:24.0",0.08,13.699,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:30.5",1,1,1,1,4,="0:17:25.0",0.08,13.701,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:31.5",1,1,1,1,4,="0:17:26.0",0.09,13.700,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:32.5",1,1,1,1,4,="0:17:27.0",0.09,13.699,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:33.5",1,1,1,1,4,="0:17:28.0",0.08,13.699,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:34.5",1,1,1,1,4,="0:17:29.0",0.08,13.701,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:35.5",1,1,1,1,4,="0:17:30.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:36.5",1,1,1,1,4,="0:17:31.0",0.08,13.700,1.1,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:37.5",1,1,1,1,4,="0:17:32.0",0.08,13.699,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:38.5",1,1,1,1,4,="0:17:33.0",0.08,13.700,1.0,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:39.5",1,1,1,1,4,="0:17:34.0",0.09,13.700,1.2,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:22:40.5",1,1,1,1,4,="0:17:35.0",0.08,13.700,1.0,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:41.5",1,1,1,1,4,="0:17:36.0",0.08,13.700,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:42.5",1,1,1,1,4,="0:17:37.0",0.08,13.699,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:43.5",1,1,1,1,4,="0:17:38.0",0.09,13.700,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:44.5",1,1,1,1,4,="0:17:39.0",0.08,13.699,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:45.5",1,1,1,1,4,="0:17:40.0",0.08,13.699,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:46.5",1,1,1,1,4,="0:17:41.0",0.09,13.700,1.2,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:47.5",1,1,1,1,4,="0:17:42.0",0.08,13.700,1.1,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:22:48.5",1,1,1,1,4,="0:17:43.0",0.08,13.700,1.1,0.03,0.43,0.0,0.0,CHRG, ,
